"","t=1","t=2","t=3","t=4","t=5","t=6","t=7","t=8","t=9","t=10","t=11","t=12","t=13","t=14","t=15","t=16","t=17","t=18","t=19","t=20","t=21","t=22","t=23","t=24","t=25","t=26","t=27","t=28","t=29","t=30","t=31","t=32","t=33","t=34","t=35","t=36","t=37","t=38","t=39","t=40","t=41","t=42","t=43","t=44","t=45","t=46","t=47","t=48","t=49","t=50","t=51","t=52","t=53","t=54","t=55","t=56","t=57","t=58","t=59","t=60","accuracy"
"iRep=306",3,1,3,1,3,3,3,1,3,3,1,3,3,3,2,2,2,2,1,3,1,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,2,2,2,2,2,2,2,1,3,3,3,3,3,3,1,3,3,3,2,2,0.716666666666667
"iRep=307",2,1,3,3,1,3,3,2,2,2,2,3,1,3,1,2,2,2,1,3,3,3,3,1,3,3,3,1,3,1,3,3,3,3,3,1,3,3,1,3,1,2,2,3,1,1,3,3,3,3,1,3,1,3,1,3,1,3,3,3,0.75
"iRep=308",2,1,2,1,2,1,2,1,3,2,1,3,2,3,2,3,2,1,2,3,2,1,2,1,3,2,1,1,2,1,2,1,2,3,2,1,1,2,1,1,3,2,3,2,3,2,1,2,1,1,1,3,3,2,3,2,1,1,3,2,0.6
"iRep=309",2,3,2,3,2,3,3,3,3,3,2,3,2,3,2,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2,1,3,2,1,1,3,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,0.633333333333333
"iRep=310",3,3,1,3,3,3,3,2,2,2,2,2,2,2,2,2,1,3,1,3,3,3,3,1,3,1,3,3,3,3,3,2,2,2,1,3,1,3,1,3,2,2,2,1,3,3,1,3,3,3,1,3,3,3,1,3,1,3,3,2,0.766666666666667
"iRep=311",3,1,3,2,3,3,1,2,3,2,2,1,3,1,2,3,3,3,1,3,1,3,3,2,2,2,3,1,2,3,3,1,1,2,3,2,3,3,2,1,3,1,3,2,3,1,2,2,2,3,1,2,2,1,3,1,2,3,3,2,0.633333333333333
"iRep=312",2,2,2,1,1,3,3,1,1,3,1,1,1,3,1,2,2,2,2,1,3,1,3,1,1,3,3,1,3,1,3,1,2,2,2,1,3,1,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,3,1,1,2,2,2,1,0.6
"iRep=313",2,2,3,1,2,3,1,2,3,1,2,2,3,1,2,3,1,2,2,2,3,1,2,2,2,3,1,1,1,2,2,2,3,1,1,2,3,1,1,2,2,3,1,2,3,1,1,2,2,3,1,2,3,1,2,3,1,1,1,2,0.6
"iRep=314",2,2,3,1,2,3,2,3,3,2,3,1,1,2,3,1,3,1,3,1,3,1,3,1,2,3,1,3,1,1,3,1,2,3,1,3,1,2,3,1,3,1,2,3,1,3,1,3,3,1,1,3,1,1,3,1,2,3,1,3,0.683333333333333
"iRep=315",3,1,3,2,1,3,3,1,2,1,3,3,3,3,1,2,1,2,1,3,3,3,3,1,3,2,1,3,2,1,3,1,2,1,3,2,1,3,1,3,3,3,1,3,3,3,1,2,1,3,3,1,3,2,1,2,2,1,3,1,0.666666666666667
"iRep=316",3,2,3,2,3,2,3,2,1,2,3,2,3,2,1,2,2,3,1,2,2,2,1,2,3,2,1,2,3,2,3,2,1,2,3,3,2,2,3,2,3,2,3,1,2,3,2,3,1,2,1,3,2,3,1,2,3,2,1,2,0.6
"iRep=317",2,2,3,1,3,1,3,1,3,3,1,1,3,1,3,1,1,3,1,3,1,1,3,1,2,2,3,1,3,1,3,1,3,1,1,3,1,3,1,2,2,3,3,1,3,1,2,3,1,1,3,1,1,3,1,3,1,2,2,3,0.583333333333333
"iRep=318",3,1,3,2,2,2,2,3,1,3,1,3,2,3,1,1,3,2,3,2,2,2,1,3,2,3,2,2,3,1,1,1,3,1,3,1,3,2,3,2,2,2,1,3,2,1,3,2,2,1,1,1,3,1,3,2,2,2,3,1,0.6
"iRep=319",3,2,2,3,1,2,3,2,3,2,3,2,3,1,2,3,1,2,3,1,2,3,2,3,1,2,2,3,1,2,3,1,2,3,2,3,1,2,3,1,2,3,1,2,3,1,3,1,1,2,3,1,1,2,3,2,3,1,2,3,0.616666666666667
"iRep=320",3,1,1,3,1,2,1,3,1,3,1,3,2,1,3,3,1,1,2,2,3,1,3,1,3,2,1,1,1,1,3,1,2,1,1,1,2,1,2,3,2,1,3,2,1,1,2,1,1,1,1,1,2,2,1,3,1,1,1,1,0.616666666666667
"iRep=321",1,3,1,3,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.483333333333333
"iRep=322",3,1,1,3,3,1,3,2,2,2,2,1,1,3,3,3,1,3,3,3,2,1,1,3,3,1,3,2,2,2,3,1,3,1,3,3,3,3,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,3,0.616666666666667
"iRep=323",3,3,1,3,1,3,1,3,1,3,2,2,2,2,1,3,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,1,3,1,1,3,3,1,3,2,2,2,2,1,3,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,0.566666666666667
"iRep=324",2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,3,3,3,1,3,1,3,3,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,1,3,1,1,3,0.616666666666667
"iRep=325",3,2,1,3,3,1,3,2,1,3,3,2,1,3,3,3,3,2,1,3,3,3,2,1,3,3,3,3,3,2,1,3,3,2,1,3,1,3,2,1,3,2,1,3,1,3,3,2,2,1,3,2,1,3,2,1,3,2,2,1,0.666666666666667
"iRep=326",3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,1,3,1,3,1,3,3,3,3,3,1,1,1,1,3,3,3,1,3,1,1,3,3,3,1,2,2,3,1,2,2,3,3,3,1,3,3,3,3,3,3,3,3,3,0.733333333333333
"iRep=327",1,3,3,1,3,1,3,2,1,3,3,2,1,3,3,2,2,2,2,1,3,3,3,2,1,3,3,3,1,3,1,3,3,3,1,3,2,1,3,2,2,1,3,2,1,3,3,2,1,3,1,3,3,3,3,1,3,2,2,2,0.6
"iRep=328",3,2,3,3,3,3,2,3,2,1,3,3,2,3,2,3,3,2,3,2,1,3,2,3,2,3,2,1,2,3,2,3,2,3,2,3,2,1,2,3,2,1,2,1,2,3,2,1,2,3,2,3,2,3,3,2,3,3,2,3,0.566666666666667
"iRep=329",2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,1,3,2,2,2,1,2,1,2,2,2,2,1,3,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,0.416666666666667
"iRep=330",1,3,3,1,3,1,3,1,3,3,3,3,3,1,3,3,3,1,3,2,2,2,1,3,3,3,2,1,3,3,1,3,3,2,1,3,2,1,3,1,3,3,3,3,1,3,3,1,3,1,3,3,3,1,3,3,3,1,3,1,0.816666666666667
"iRep=331",2,3,1,3,3,3,3,3,1,3,3,3,3,3,1,2,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,1,3,3,1,3,3,1,3,3,3,3,3,1,3,1,2,2,2,3,1,3,3,1,3,1,3,3,1,0.633333333333333
"iRep=332",2,2,2,2,1,3,1,3,3,1,3,3,1,3,3,1,1,3,1,3,1,1,3,3,1,3,1,1,3,1,3,1,3,1,3,3,3,1,1,3,1,3,1,3,3,1,3,3,1,3,3,3,3,3,1,3,3,1,3,3,0.783333333333333
"iRep=333",3,1,3,3,3,1,3,3,1,3,1,3,1,2,2,2,2,2,2,2,2,2,3,3,1,3,3,3,1,3,3,3,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,3,3,1,0.6
"iRep=334",1,2,2,2,3,2,2,3,2,2,3,3,2,3,2,2,3,2,3,1,2,2,2,2,3,2,2,2,2,3,2,3,3,1,2,3,3,2,3,2,2,3,3,3,3,3,1,1,2,3,3,1,2,2,3,1,2,2,2,2,0.583333333333333
"iRep=335",3,1,3,3,2,3,3,2,1,3,1,3,1,3,3,1,3,1,3,3,3,3,1,3,2,1,3,1,3,1,3,3,1,3,2,1,3,3,2,2,2,2,2,2,3,3,3,3,3,2,1,3,1,3,3,3,1,3,2,2,0.633333333333333
"iRep=336",2,2,3,1,3,3,3,3,1,3,1,3,3,3,1,1,3,1,3,3,3,3,3,1,3,3,1,3,1,1,3,1,1,2,3,1,1,3,3,3,3,1,3,3,3,1,2,3,1,3,1,2,3,1,1,2,3,3,1,3,0.8
"iRep=337",2,1,1,1,3,2,2,1,1,2,2,3,3,1,3,1,1,1,2,2,2,3,2,3,1,2,2,2,2,2,3,1,3,3,1,1,2,2,3,1,3,1,2,2,2,3,1,3,3,1,1,2,2,3,1,3,3,2,2,2,0.616666666666667
"iRep=338",3,2,1,3,3,2,1,3,1,3,1,3,2,2,1,3,1,3,1,2,1,3,1,3,1,3,3,2,1,3,2,1,3,3,2,1,2,1,3,1,3,1,3,2,1,3,2,1,3,1,2,1,3,3,2,1,3,1,3,3,0.616666666666667
"iRep=339",2,1,3,3,3,3,2,2,1,3,3,2,2,2,2,2,2,1,3,1,3,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,1,3,2,2,2,3,2,2,2,3,3,3,2,2,2,2,1,0.633333333333333
"iRep=340",3,2,1,3,1,1,3,3,2,2,2,1,3,2,3,1,1,3,2,3,1,3,2,2,2,1,1,3,2,2,2,1,3,1,1,3,2,2,3,3,2,3,3,2,3,2,3,2,2,3,1,3,1,3,1,3,2,1,3,2,0.633333333333333
"iRep=341",3,3,3,3,3,3,1,3,2,2,2,2,2,3,1,3,2,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0.666666666666667
"iRep=342",3,3,3,2,1,2,2,1,2,3,3,3,3,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,0.566666666666667
"iRep=343",3,1,2,2,2,2,2,2,2,1,2,1,3,3,3,1,3,3,3,1,2,1,3,1,2,2,3,2,1,2,1,3,3,1,1,3,1,1,3,1,2,2,3,3,3,2,2,1,2,1,2,1,2,2,1,3,1,3,3,3,0.716666666666667
"iRep=344",3,1,2,3,3,1,3,3,3,3,3,1,2,3,3,3,3,1,2,3,3,1,2,3,3,1,2,3,1,3,1,2,3,1,2,3,1,3,3,1,3,1,2,3,3,3,1,3,1,2,3,3,3,3,1,2,3,3,1,2,0.616666666666667
"iRep=345",2,1,3,3,3,3,3,1,3,3,3,3,3,3,1,3,1,3,3,2,2,2,2,1,3,3,1,3,3,3,3,3,2,1,3,1,3,3,3,1,3,3,3,2,2,2,2,1,3,1,3,3,1,3,3,1,3,3,3,3,0.633333333333333
"iRep=346",1,3,1,3,3,1,3,1,3,1,3,3,1,3,1,3,3,1,1,1,3,3,3,1,2,2,2,2,2,2,2,2,2,3,1,3,1,2,2,2,2,2,3,1,2,2,3,1,3,1,3,1,3,1,1,3,1,1,2,2,0.65
"iRep=347",3,2,3,3,2,3,2,3,3,3,2,3,2,3,3,2,3,3,1,1,1,2,3,2,3,2,3,2,1,2,3,3,2,3,3,3,2,3,3,3,2,3,2,3,2,3,3,1,1,1,1,2,3,1,2,3,3,3,2,3,0.616666666666667
"iRep=348",3,1,3,3,3,3,1,3,2,1,3,2,1,3,1,3,2,1,3,3,2,1,3,3,1,2,1,3,3,1,3,1,3,3,3,3,3,3,1,3,1,2,2,2,1,3,2,1,3,3,2,2,1,2,1,2,1,3,1,2,0.8
"iRep=349",2,2,2,2,3,1,3,1,3,2,2,3,1,3,1,3,2,2,3,1,2,3,1,3,1,3,1,3,1,3,1,3,1,3,2,2,2,2,3,1,3,1,3,1,2,2,2,2,2,3,1,3,2,3,1,3,2,2,3,1,0.616666666666667
"iRep=350",3,3,3,1,3,3,3,3,1,3,1,3,3,3,3,1,2,2,1,3,1,3,3,3,3,1,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,1,2,2,2,1,3,1,3,1,3,1,3,3,0.95
"iRep=351",1,3,1,2,2,3,2,2,1,2,3,1,2,3,1,3,2,1,2,3,1,2,3,2,3,2,3,1,3,2,2,1,2,3,2,1,3,2,2,3,2,2,3,2,2,2,1,2,1,1,2,2,1,2,3,2,3,1,3,2,0.633333333333333
"iRep=352",3,1,2,1,3,3,1,2,1,3,1,3,1,3,3,3,1,2,2,1,2,3,3,3,1,3,3,1,3,3,1,3,3,1,2,3,3,3,3,1,3,3,3,3,1,3,3,3,1,2,1,3,1,3,1,3,3,3,1,3,0.75
"iRep=353",2,1,1,3,3,2,3,2,1,1,1,3,3,1,3,3,3,3,3,1,1,1,3,2,3,1,1,1,2,3,1,3,3,2,1,3,3,3,1,1,2,1,3,3,2,1,3,1,3,1,3,3,3,1,3,2,1,1,1,1,0.7
"iRep=354",3,1,2,3,2,3,3,2,3,1,3,2,3,1,3,2,3,2,3,1,3,1,3,2,3,2,1,3,2,3,2,3,2,1,3,1,3,1,2,3,2,1,3,2,3,1,3,1,3,2,3,2,3,2,3,1,3,2,1,3,0.616666666666667
"iRep=355",1,2,2,2,1,2,2,1,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,1,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.516666666666667
"iRep=356",1,3,3,3,2,1,3,3,2,3,1,3,1,3,1,3,3,3,3,2,3,2,3,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,1,3,2,3,1,3,3,3,2,2,3,3,2,3,3,2,2,3,2,2,0.55
"iRep=357",2,3,3,1,3,3,1,3,1,3,3,1,3,1,3,3,3,3,3,1,3,3,1,3,1,3,1,3,3,1,3,3,3,3,1,3,3,1,2,3,3,1,3,1,2,3,3,1,3,3,1,3,1,2,3,3,3,1,1,3,0.883333333333333
"iRep=358",1,3,3,1,3,3,1,3,2,2,2,1,3,3,3,3,3,1,3,3,2,2,1,1,3,3,1,3,2,2,1,3,3,3,3,3,3,3,3,3,2,2,1,3,1,3,3,2,2,1,3,3,3,3,3,1,3,2,2,2,0.816666666666667
"iRep=359",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,1,3,3,3,1,3,3,3,3,1,3,3,1,3,1,3,1,3,3,3,3,1,3,1,3,3,3,1,3,3,3,3,1,3,3,3,1,3,3,3,0.733333333333333
"iRep=360",1,3,3,1,3,3,2,3,3,1,3,2,3,1,1,3,3,3,2,3,3,3,3,2,2,1,3,1,3,3,1,1,3,3,3,3,1,1,1,1,3,3,3,3,3,1,3,3,1,3,2,2,2,1,3,3,1,3,1,3,0.683333333333333
"iRep=361",2,3,1,2,3,3,1,2,1,2,3,1,2,1,3,3,3,1,2,3,1,3,1,2,1,2,1,2,1,3,1,2,3,3,1,2,3,3,3,3,1,3,1,2,3,1,2,1,2,1,2,3,1,2,3,3,1,3,3,1,0.666666666666667
"iRep=362",3,1,3,2,1,3,1,3,2,1,3,1,3,2,1,1,3,1,3,2,1,1,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,1,3,1,2,1,3,2,1,3,1,3,3,2,1,3,1,3,2,0.666666666666667
"iRep=363",2,1,3,1,3,3,1,3,3,3,1,3,1,3,3,1,3,3,3,1,3,3,3,1,3,3,1,3,2,1,3,3,3,3,1,3,2,2,1,3,3,1,3,2,1,3,1,3,1,3,1,3,3,2,1,3,1,3,2,1,0.6
"iRep=364",2,3,1,3,2,3,2,3,1,3,1,3,1,3,3,2,3,1,3,2,3,1,1,3,2,3,1,3,3,2,3,1,3,1,1,3,2,3,1,3,2,3,3,1,3,2,3,2,3,1,3,2,3,2,3,3,1,3,2,3,0.583333333333333
"iRep=365",1,2,3,1,2,2,3,1,2,3,3,3,3,2,3,1,2,3,1,2,2,3,1,2,3,3,3,3,3,3,2,3,3,2,3,2,3,3,1,2,3,2,3,1,2,3,1,2,3,3,3,3,1,2,3,3,1,2,3,3,0.7
"iRep=366",3,3,3,3,3,3,3,3,3,1,2,1,2,1,2,3,3,3,3,1,2,1,2,1,2,3,3,3,3,3,3,1,2,1,2,3,1,2,3,3,3,1,2,3,3,1,2,1,2,1,2,1,2,3,1,2,3,3,1,2,0.566666666666667
"iRep=367",3,3,3,3,1,2,2,2,2,2,2,3,3,1,3,3,1,3,3,1,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,1,1,3,3,0.716666666666667
"iRep=368",1,3,3,3,3,2,2,1,3,2,1,3,2,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,1,3,3,3,2,3,3,2,2,1,3,3,3,2,3,3,3,3,2,3,2,3,2,3,2,1,3,2,3,2,3,3,0.7
"iRep=369",2,2,2,3,1,3,1,3,2,2,2,2,2,3,3,3,3,1,3,1,3,3,1,2,2,3,1,1,3,1,3,1,3,1,1,3,1,3,1,2,2,3,1,3,3,3,3,3,3,1,1,3,3,1,2,2,2,2,3,3,0.716666666666667
"iRep=370",1,2,1,2,1,3,2,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,3,2,1,3,3,2,3,3,2,1,2,1,2,1,2,3,2,1,3,2,1,3,3,2,1,1,3,2,1,2,3,3,2,1,1,0.516666666666667
"iRep=371",3,2,2,1,3,1,3,2,1,3,1,3,2,2,2,2,1,3,2,2,2,1,3,3,3,3,2,2,2,1,3,3,3,1,3,1,3,1,3,1,3,3,1,3,3,2,1,3,2,1,3,2,2,2,2,1,3,1,3,3,0.666666666666667
"iRep=372",2,1,3,1,3,2,1,1,3,3,2,2,2,2,1,3,1,3,3,1,3,3,1,3,3,1,1,3,1,3,3,2,2,2,1,3,3,1,1,3,2,2,2,1,1,3,1,3,3,2,2,1,1,3,2,1,3,3,1,3,0.683333333333333
"iRep=373",1,2,3,2,3,2,3,3,1,1,1,1,1,1,1,1,2,3,3,3,3,2,3,3,2,3,3,1,1,1,2,3,2,3,1,2,3,2,3,3,2,3,3,3,2,3,3,3,2,3,1,1,1,1,1,2,3,2,3,2,0.55
"iRep=374",3,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,3,1,2,2,1,2,1,3,1,2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,1,3,1,1,3,1,2,1,2,0.516666666666667
"iRep=375",1,1,2,3,2,3,2,3,2,3,2,1,1,1,1,2,3,2,3,3,2,3,2,1,1,3,2,3,2,3,3,2,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,0.55
"iRep=376",2,2,2,1,3,3,2,1,3,1,3,1,3,2,1,3,2,1,3,3,3,2,1,3,2,1,3,3,2,1,3,3,2,1,3,1,3,3,3,1,3,3,3,2,1,3,3,3,3,2,2,1,3,3,3,1,3,3,3,3,0.716666666666667
"iRep=377",1,2,2,3,1,2,3,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,2,2,2,2,2,3,1,2,2,2,2,3,0.4
"iRep=378",3,1,2,3,2,1,2,3,2,1,2,1,2,1,2,1,2,1,2,1,2,3,2,1,2,1,2,1,2,1,2,1,2,3,3,2,3,2,1,2,1,2,1,2,3,2,1,2,1,2,1,2,1,2,1,2,3,1,2,1,0.466666666666667
"iRep=379",3,3,3,2,2,2,1,3,3,1,3,2,1,1,3,3,3,1,3,2,2,1,3,3,2,2,1,3,2,2,2,2,2,2,2,1,3,3,1,3,3,3,3,1,3,1,3,2,1,1,3,1,3,2,1,3,3,1,3,3,0.816666666666667
"iRep=380",2,2,2,2,3,1,3,3,1,3,3,3,1,3,3,1,3,3,3,1,3,1,3,1,3,1,2,2,2,3,1,3,3,3,1,2,2,2,2,2,3,3,3,1,3,3,3,3,3,3,1,1,3,3,1,3,3,3,1,3,0.65
"iRep=381",3,3,2,1,2,1,3,3,3,3,3,3,3,3,3,3,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,1,1,3,3,3,2,1,2,1,1,2,1,2,0.583333333333333
"iRep=382",3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,1,1,2,2,2,2,2,2,2,1,1,1,1,3,1,2,2,2,2,2,2,0.45
"iRep=383",3,1,2,3,2,3,2,2,3,1,3,2,2,3,1,1,1,2,3,1,2,2,2,3,2,2,3,3,2,3,1,2,2,3,1,2,3,2,3,1,2,3,2,3,1,2,3,2,2,3,2,3,1,2,2,3,2,3,1,2,0.566666666666667
"iRep=384",3,1,2,2,3,1,2,3,1,2,3,1,1,1,1,1,3,1,1,2,3,1,1,1,1,1,1,2,3,1,3,1,1,2,3,1,1,1,1,1,1,2,3,1,1,1,3,1,2,3,2,3,1,1,2,3,1,2,3,1,0.516666666666667
"iRep=385",2,1,3,1,1,3,1,1,1,3,3,3,1,3,1,3,3,1,3,3,2,2,2,1,1,3,1,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,2,1,3,3,1,3,2,1,3,2,2,1,3,1,3,3,3,0.75
"iRep=386",3,2,1,1,3,1,1,3,2,1,3,1,3,2,1,1,3,2,2,1,1,3,1,3,2,1,3,2,1,1,1,1,1,1,1,3,2,1,1,3,1,3,2,1,3,1,1,1,3,1,3,1,3,2,2,1,3,2,3,1,0.566666666666667
"iRep=387",3,2,1,1,3,2,3,2,1,3,3,2,3,3,3,2,1,3,3,2,3,2,1,3,3,3,2,3,2,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,2,1,3,2,3,3,3,2,1,3,2,1,3,3,2,1,0.65
"iRep=388",1,2,1,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,1,2,3,2,3,3,3,2,3,1,2,3,2,3,1,2,3,2,3,2,3,2,3,3,3,3,2,3,2,1,2,3,3,2,3,2,3,2,3,0.533333333333333
"iRep=389",1,1,1,1,2,2,3,2,2,3,2,3,2,2,2,3,2,3,2,3,2,3,2,2,2,3,2,2,3,2,2,2,3,2,2,3,3,2,3,2,3,2,2,3,2,3,2,2,2,3,2,3,2,3,2,1,1,1,1,1,0.5
"iRep=390",1,2,3,3,1,2,3,1,2,1,2,3,3,1,3,3,3,3,1,2,3,1,3,3,1,3,1,3,3,1,2,1,2,1,2,1,3,3,1,2,1,3,3,1,1,2,1,3,1,2,1,3,1,2,3,1,2,1,1,3,0.65
"iRep=391",3,3,3,1,1,1,2,3,1,2,1,3,3,1,1,1,3,3,1,1,3,3,3,3,1,3,1,3,3,1,3,2,3,3,2,2,1,2,3,3,3,1,2,3,3,1,2,3,3,3,3,2,3,1,1,2,2,3,1,3,0.716666666666667
"iRep=392",3,3,3,2,1,2,1,3,2,1,2,1,3,3,3,3,3,3,3,3,2,1,3,2,1,3,2,1,2,1,3,2,2,1,3,2,1,3,3,3,3,2,1,3,3,3,2,2,1,3,3,3,3,2,1,3,2,1,2,1,0.683333333333333
"iRep=393",3,2,3,2,3,2,3,3,2,3,3,1,2,3,3,1,1,1,1,2,3,3,2,3,2,3,2,3,2,3,3,1,2,3,3,3,3,2,3,2,3,2,3,2,3,2,3,3,3,3,1,2,3,2,3,2,3,2,3,2,0.55
"iRep=394",2,2,2,3,1,3,1,3,3,1,3,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,1,2,2,2,2,2,3,3,1,2,2,0.7
"iRep=395",3,1,2,3,3,1,2,3,1,2,3,1,2,3,3,3,1,2,3,1,3,1,2,3,3,1,2,3,1,3,1,3,1,3,1,2,3,1,2,3,1,3,1,3,1,2,3,1,2,3,3,1,2,3,3,1,2,3,3,1,0.65
"iRep=396",3,1,2,2,2,2,1,2,1,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,3,3,1,2,1,2,1,2,2,2,2,1,3,1,2,1,2,1,3,1,2,2,1,3,1,3,1,2,2,0.433333333333333
"iRep=397",3,3,3,1,2,3,1,2,2,1,2,1,1,3,3,3,3,3,3,1,2,3,1,2,1,3,3,2,1,2,3,1,2,2,3,1,2,3,1,1,2,3,2,1,3,2,1,2,3,3,1,3,1,1,2,3,1,3,1,2,0.65
"iRep=398",3,2,1,3,2,1,3,3,2,1,2,1,3,2,3,2,1,2,1,3,3,2,3,2,3,2,3,2,1,3,2,3,2,1,3,1,3,2,3,2,3,2,3,1,3,2,1,2,1,3,2,1,3,2,1,3,1,3,2,1,0.583333333333333
"iRep=399",1,3,1,3,2,1,3,2,3,1,3,2,1,3,1,3,1,3,2,3,1,3,1,3,1,3,3,1,3,3,1,3,2,3,3,3,3,1,2,1,3,3,2,1,3,2,1,3,1,3,2,1,3,1,3,3,2,1,3,1,0.716666666666667
"iRep=400",2,2,3,3,1,3,3,1,3,1,3,3,1,3,3,2,2,2,2,2,2,2,3,3,3,1,3,3,1,3,2,3,3,1,3,1,3,3,1,3,3,3,1,3,3,3,1,3,1,3,3,2,2,2,2,2,3,3,1,3,0.733333333333333
"iRep=401",3,2,3,2,2,2,3,3,1,3,2,3,3,3,2,2,1,3,1,3,3,1,1,3,3,2,2,1,3,1,3,1,1,3,1,3,2,2,2,2,1,1,3,1,3,2,2,2,3,2,3,1,3,1,3,3,2,2,3,1,0.7
"iRep=402",2,1,3,1,3,2,1,3,1,3,3,3,3,2,2,2,1,3,3,3,1,3,2,1,3,1,3,1,3,3,3,1,3,1,3,3,3,1,3,1,3,2,1,3,3,3,2,1,3,1,3,3,3,3,3,3,1,3,1,3,0.783333333333333
"iRep=403",3,1,2,3,1,3,1,3,1,2,3,1,1,3,1,3,1,3,1,1,3,1,3,1,2,3,1,2,3,1,3,1,1,3,1,2,3,1,3,1,2,3,2,3,2,3,2,3,1,3,1,2,3,1,3,1,2,3,1,1,0.65
"iRep=404",1,2,1,3,3,1,2,1,2,1,2,1,3,2,1,3,1,3,1,2,1,3,1,3,1,3,3,3,3,2,1,3,1,3,3,2,1,3,1,3,3,3,1,2,1,3,1,3,3,2,1,2,1,2,1,3,3,1,3,1,0.783333333333333
"iRep=405",1,1,3,2,3,3,1,3,1,1,2,2,2,2,3,3,3,1,1,3,1,1,2,2,3,3,1,1,3,2,2,3,1,3,1,3,3,1,3,1,2,2,3,2,2,3,3,1,1,1,3,1,3,3,1,3,1,3,3,1,0.683333333333333
"iRep=406",1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,3,2,2,2,1,3,2,2,1,3,3,3,2,2,2,2,1,3,2,2,2,1,3,2,2,1,3,2,1,3,3,1,3,2,2,2,2,2,2,2,2,0.583333333333333
"iRep=407",3,1,3,1,3,1,3,2,1,2,1,2,1,3,1,2,1,3,1,3,1,3,3,3,2,1,3,1,3,1,3,3,2,1,3,1,3,1,2,1,3,3,2,1,3,3,1,2,1,2,1,2,1,3,2,1,2,1,3,3,0.583333333333333
